list_name,name,label,region,district,,
settlements,NC-3905-L33-001,Scillale Bio Madda,bari,bossaso,,
settlements,NC-3906-N05-001,Scillale Hodmane,bari,iskushuban,,
settlements,NA-3806-A13-003,Scima,bay,buur_hakaba,,
settlements,SA-3704-F31-001,Scimberrei,lower_juba,kismayo,,
settlements,NA-3813-P17-001,Sciongolo Dunia,middle_juba,jilib,,
settlements,NA-3801-T32-003,Sebedow(Awmumin),bay,baidoa,,
settlements,NA-3802-D23-007,Sedax Haawo,bakool,tayeeglow,,
settlements,NB-3815-N08-001,Seddex Boqol(300),hiraan,belet_weyne,,
settlements,NA-3708-H12-001,Seddex Jiirood 2,gedo,ceel_waaq,,
settlements,NA-3708-H11-001,Seddex Jiirood I,gedo,ceel_waaq,,
settlements,NA-3806-N33-005,Sedex Mir Sherey,lower_shabelle,wanla_weyn,,
settlements,NB-3812-Q23-002,Seego,mudug,hobyo,,
settlements,NC-3810-B02-001,Seemaal,woqooyi_galbeed,gebiley,,
settlements,NC-3903-F05-002,Seen Yar,bari,caluula,,
settlements,NA-3801-Y02-001,Seere/Qabri Sheekh,gedo,garbahaarey,,
settlements,NC-3902-Y25-001,Seiemmogh,bari,iskushuban,,
settlements,SA-3801-C03-004,Seira,lower_juba,kismayo,,
settlements,NB-3812-Q23-001,Seko,galgaduud,dhuusamarreeb,,
settlements,NB-3901-W14-001,Semade,mudug,jariiban,,
settlements,NB-3905-C15-001,Semudde,mudug,jariiban,,
settlements,NA-3716-L25-001,Sencar Aveggio,lower_juba,afmadow,,
settlements,NA-3716-M22-001,Sencor Gherbic,lower_juba,afmadow,,
settlements,NA-3716-L24-001,Sencor Melbe,lower_juba,afmadow,,
settlements,NA-3801-V29-002,Senilow,bay,baidoa,,
settlements,NB-3905-V03-001,Sermanle,mudug,hobyo,,
settlements,NA-3813-L17-007,Seylac,middle_juba,jilib,,
settlements,NA-3802-D06-001,Seynilow,bakool,waajid,,
settlements,NA-3805-A32-006,Sgoi,bay,baidoa,,
settlements,NB-3808-L32-001,Sh Abdulahi,mudug,hobyo,,
settlements,NB-3808-H18-003,Sh Ali,mudug,gaalkacyo,,
settlements,NB-3816-E29-001,Sh. Axmed Nur,mudug,xarardheere,,
settlements,NC-3805-Q18-001,Sh. Dudub,awdal,zeylac,,
settlements,NA-3810-B33-005,Sh. Usman,lower_shabelle,afgooye,,
settlements,NC-3805-F20-001,Sh.Ciise,awdal,zeylac,,
settlements,NC-3810-H01-002,Sh.Samire/Botor,woqooyi_galbeed,gebiley,,
settlements,NB-3811-V12-008,Shaag Cade,hiraan,belet_weyne,,
settlements,NA-3805-C31-004,Shaal-Oodoy,bay,baidoa,,
settlements,NA-3807-A12-004,Shaam,middle_shabelle,jowhar,,
settlements,NA-3801-T33-009,Shaambur,bay,baidoa,,
settlements,NA-3806-L13-002,Shaamburow,bay,buur_hakaba,,
settlements,NA-3806-Z30-004,Shaan,lower_shabelle,afgooye,,
settlements,NC-3810-Q25-001,Shaarub,woqooyi_galbeed,hargeysa,,
settlements,NA-3807-N09-002,Shaash-Cad,middle_shabelle,balcad,,
settlements,NA-3801-C10-001,Shaatilow,gedo,luuq,,
settlements,NC-3815-G23-001,Shaaxid,togdheer,burco,,
settlements,NC-3809-C26-002,Shabaax,awdal,borama,,
settlements,NA-3802-C11-005,Shabaka,bakool,xudur,,
settlements,NA-3806-B15-005,Shabeele,bay,buur_hakaba,,
settlements,NC-3809-A25-003,Shabeeley,awdal,borama,,
settlements,NA-3803-U12-002,Shabeeleye,hiraan,jalalaqsi,,
settlements,NA-3801-T27-001,Shabeelle,bay,baidoa,,
settlements,NA-3813-Z19-001,Shabeelley,lower_juba,jamaame,,
settlements,NC-3810-J03-001,Shabeelley,woqooyi_galbeed,gebiley,,
settlements,NA-3805-B33-002,Shabeelow,bay,baidoa,,
settlements,NA-3801-K02-001,Shabel Duulaq,gedo,garbahaarey,,
settlements,NB-3815-G05-002,Shabellow,hiraan,belet_weyne,,
settlements,NB-3812-Q28-001,Shabelow,mudug,hobyo,,
settlements,NB-3814-Z13-003,Shabelow,bakool,xudur,,
settlements,NA-3801-E12-005,Shadiiley,gedo,luuq,,
settlements,NA-3807-A13-001,Shafac,middle_shabelle,jowhar,,
settlements,NC-3810-F12-002,Shagale,woqooyi_galbeed,hargeysa,,
settlements,NA-3802-X03-005,Shagow,bay,baidoa,,
settlements,NC-3809-B26-005,Shakaal(Shabaax),awdal,borama,,
settlements,NC-3806-Y02-001,Shakab,awdal,baki,,
settlements,NC-3805-Y30-001,Shakal,awdal,borama,,
settlements,NA-3806-G33-005,Shal Yaale,lower_shabelle,wanla_weyn,,
settlements,NA-3810-H27-008,Shalaambood,lower_shabelle,marka,,
settlements,NA-3810-H26-003,Shalanb.,lower_shabelle,marka,,
settlements,NC-3808-F05-002,Shalcaw,sanaag,ceel_afweyn,,
settlements,NA-3813-J16-004,Shaledey,middle_juba,jilib,,
settlements,NA-3806-P30-001,Shalgooy,lower_shabelle,wanla_weyn,,
settlements,NA-3807-L01-013,Shalhoor,lower_shabelle,wanla_weyn,,
settlements,NA-3801-X32-005,Shal-Karsanoy,bay,baidoa,,
settlements,NA-3810-D26-002,Shalleeday,lower_shabelle,qoryooley,,
settlements,NA-3810-E24-002,Shaman,lower_shabelle,qoryooley,,
settlements,NA-3809-C07-005,Shamba,middle_juba,saakow,,
settlements,NC-3810-K05-001,Shambacayno,woqooyi_galbeed,gebiley,,
settlements,NA-3807-G12-002,Shamenlo,middle_shabelle,jowhar,,
settlements,NA-3813-W17-002,Shami Mubad,lower_juba,jamaame,,
settlements,NA-3807-F13-001,Shamiindo,middle_shabelle,jowhar,,
settlements,NA-3805-L28-001,Shamiti,bay,baidoa,,
settlements,NA-3806-D15-005,Shan Hagar,bay,buur_hakaba,,
settlements,NA-3805-S09-001,Shanaay,gedo,baardheere,,
settlements,NB-3808-L15-001,Shanbarrin,mudug,gaalkacyo,,
settlements,NA-3813-D14-002,Shangaani,middle_juba,buaale,,
settlements,NA-3813-Q17-002,Shangal Duniya,middle_juba,jilib,,
settlements,NC-3815-T30-001,Shangale,togdheer,buuhoodle,,
settlements,NA-3807-M11-006,Shanlow,middle_shabelle,balcad,,
settlements,NC-3815-J21-001,Shansha Cadde,togdheer,burco,,
settlements,NA-3807-F16-003,Shanta Agab/Kulan,middle_shabelle,jowhar,,
settlements,NA-3807-B06-001,Shanta Garas,middle_shabelle,jowhar,,
settlements,NA-3805-E21-003,Shanta Mundule,bay,qansax_dheere,,
settlements,NA-3805-X07-002,Shanta Mundulle,gedo,baardheere,,
settlements,NA-3805-S01-001,Shanta Mundulle 2,gedo,baardheere,,
settlements,NA-3807-J05-002,Shantakulan,lower_shabelle,wanla_weyn,,
settlements,NA-3805-A30-007,Shantarale,bay,baidoa,,
settlements,NC-3810-G03-002,Sharif Cali,woqooyi_galbeed,gebiley,,
settlements,NA-3801-B21-001,Sharify/Masirka,gedo,luuq,,
settlements,NC-3810-M08-002,Shariif,woqooyi_galbeed,hargeysa,,
settlements,NA-3810-G24-001,Shariif Jeeylaani,lower_shabelle,marka,,
settlements,NA-3806-P29-005,Shariifa,lower_shabelle,wanla_weyn,,
settlements,NC-3810-M08-001,Shariifka,woqooyi_galbeed,hargeysa,,
settlements,NA-3805-W04-001,Sharijisaaq,gedo,baardheere,,
settlements,NC-3810-Q16-001,Sharmaake,woqooyi_galbeed,hargeysa,,
settlements,NA-3803-P09-001,Shaw,hiraan,jalalaqsi,,
settlements,NB-3816-S09-001,Shaway,galgaduud,ceel_dheer,,
settlements,NA-3806-F07-003,Shawgah,bay,buur_hakaba,,
settlements,NA-3801-Q27-004,Shawki,bay,baidoa,,
settlements,NC-3909-V20-001,Shaxda,sool,taleex,,
settlements,NC-3902-X09-002,Shebaab,bari,qandala,,
settlements,NA-3806-D12-001,Sheebele,bay,buur_hakaba,,
settlements,NA-3708-G15-001,Sheebow,gedo,ceel_waaq,,
settlements,NC-3806-U03-001,Sheed Dheer,awdal,baki,,
settlements,NC-3806-S01-001,Sheed-Dheer,awdal,baki,,
settlements,NA-3813-S17-005,Sheegow,middle_juba,jilib,,
settlements,NA-3805-F28-002,Sheek Mad Umurey,bay,baidoa,,
settlements,SA-3801-C13-001,Sheek Xuseen,lower_juba,kismayo,,
settlements,SA-3708-H29-001,Sheeka Lassay,lower_juba,badhaadhe,,
settlements,NC-3810-B27-001,Sheekh Abdaal,woqooyi_galbeed,hargeysa,,
settlements,NA-3810-H20-005,Sheekh Banaaney,lower_shabelle,kurtunwaarey,,
settlements,NB-3813-W24-001,Sheekh Cabdalla/Mal-Mal,bakool,rab_dhuure,,
settlements,NA-3813-S18-001,Sheekh Cabdi Muudey,lower_juba,jamaame,,
settlements,NA-3807-L12-001,Sheekh Hintire,middle_shabelle,balcad,,
settlements,NB-3816-A29-001,Sheekh Nuur,mudug,xarardheere,,
settlements,NC-3809-F29-001,Sheekh Nuur,awdal,borama,,
settlements,NA-3810-L17-001,Sheekh Xaanshi,lower_shabelle,kurtunwaarey,,
settlements,NA-3805-T09-005,Sheekhey,gedo,baardheere,,
settlements,NC-3810-N08-002,Sheekh-Waafi,woqooyi_galbeed,hargeysa,,
settlements,NC-3906-N10-001,Sheel Muruxle,bari,iskushuban,,
settlements,NB-3811-U12-003,Sheeq Nuur,hiraan,belet_weyne,,
settlements,NA-3807-P16-003,Sheeq Yaale,middle_shabelle,balcad,,
settlements,NA-3807-M02-007,Sheeqey Deble,lower_shabelle,wanla_weyn,,
settlements,NC-3909-D25-001,Sheerbi,bari,qardho,,
settlements,NC-3811-B04-001,Sheikh,togdheer,sheikh,,
settlements,NB-3813-W24-004,Sheikh Abdale,bakool,rab_dhuure,,
settlements,NC-3815-A27-001,Sheikh Aboyonis,togdheer,burco,,
settlements,NC-3805-L26-002,Sheikh Awaare,awdal,zeylac,,
settlements,NC-3805-Z25-001,Sheikh Huways,awdal,borama,,
settlements,NC-3810-K02-002,Sheikh Ibrahim,woqooyi_galbeed,gebiley,,
settlements,NC-3810-Q08-001,Sheikh Moldhle,woqooyi_galbeed,hargeysa,,
settlements,NA-3807-F12-008,Sheikh Ooyaaye,middle_shabelle,jowhar,,
settlements,NC-3809-C27-003,Sheikh Yusuf,awdal,borama,,
settlements,NC-3811-B05-001,Sheikh/Dayaxa,togdheer,sheikh,,
settlements,NC-3811-B05-002,Sheikh/Nuura,togdheer,sheikh,,
settlements,NA-3810-P18-001,Shelombol,lower_shabelle,baraawe,,
settlements,NA-3806-P33-002,Sherey,lower_shabelle,wanla_weyn,,
settlements,NA-3802-W01-011,Shewka,bay,baidoa,,
settlements,NA-3803-G14-003,Sheybow,hiraan,bulo_burto,,
settlements,NA-3806-J10-006,Shibelle,bay,buur_hakaba,,
settlements,NB-3814-W14-003,Shida Were,bakool,xudur,,
settlements,NA-3813-N16-005,Shidaad,middle_juba,jilib,,
settlements,NA-3806-C17-002,Shidaloow,bay,buur_hakaba,,
settlements,NA-3807-L25-001,Shiid,middle_shabelle,cadale,,
settlements,NA-3805-W04-003,Shiid Kuus,gedo,baardheere,,
settlements,NA-3807-N01-003,Shiidaad,lower_shabelle,wanla_weyn,,
settlements,NA-3801-S30-004,Shiidalow,bay,baidoa,,
settlements,NA-3802-E23-003,Shiidka,bakool,tayeeglow,,
settlements,NA-3805-F19-002,Shiid-Kuus,bay,qansax_dheere,,
settlements,NA-3802-M02-003,Shiidle Busul,bay,baidoa,,
settlements,NB-3813-Y08-001,Shiidle Gedo,gedo,doolow,,
settlements,NA-3807-B12-008,Shiidle-Bari,middle_shabelle,jowhar,,
settlements,NA-3802-M02-001,Shiidlli,bay,baidoa,,
settlements,NA-3806-D13-003,Shiidlow,bay,buur_hakaba,,
settlements,NA-3806-D13-002,Shiidlow (Afar Shiidow),bay,buur_hakaba,,
settlements,NA-3805-R10-002,Shiidole,gedo,baardheere,,
settlements,NA-3810-F23-005,Shiikh,lower_shabelle,qoryooley,,
settlements,NA-3813-Z19-002,Shiikh,lower_juba,jamaame,,
settlements,NA-3810-K21-002,Shiikh Adan,lower_shabelle,kurtunwaarey,,
settlements,NA-3810-U06-001,Shiikh Cabdi,lower_shabelle,sablaale,,
settlements,NC-3810-P09-002,Shiikh Maldha,woqooyi_galbeed,hargeysa,,
settlements,NA-3810-C29-012,Shiikh Siidow,lower_shabelle,qoryooley,,
settlements,NA-3807-W03-015,Shiikhaal,lower_shabelle,afgooye,,
settlements,NA-3807-K09-003,Shiikh-Ahmed Gabale,middle_shabelle,balcad,,
settlements,NB-3811-K26-001,Shiikhaley,galgaduud,cabudwaaq,,
settlements,NB-3814-Y23-003,Shiimi,bakool,tayeeglow,,
settlements,NA-3806-B13-001,Shiimo/Shiid Eddi,bay,buur_hakaba,,
settlements,NA-3803-H15-002,Shiin,hiraan,bulo_burto,,
settlements,NA-3806-A15-008,Shiinshali,bay,buur_hakaba,,
settlements,NA-3801-B11-003,Shiir Galoole,gedo,luuq,,
settlements,NC-3812-Q07-001,Shiisha,sool,caynabo,,
settlements,NA-3806-F08-002,Shillow,bay,buur_hakaba,,
settlements,NC-3810-J27-001,Shilmaale,woqooyi_galbeed,hargeysa,,
settlements,NA-3806-W03-001,Shimbir Shiigshiig,bay,buur_hakaba,,
settlements,NC-3807-W01-002,Shimbiraale,woqooyi_galbeed,berbera,,
settlements,NC-3808-W29-001,Shimbiraale,sanaag,ceerigaabo,,
settlements,NC-3810-R08-001,Shimbiraale,woqooyi_galbeed,hargeysa,,
settlements,NA-3806-A09-004,Shimbire,bay,buur_hakaba,,
settlements,NB-3813-L33-001,Shimbiro,bakool,ceel_barde,,
settlements,NC-3901-S30-001,Shimbiro,bari,bossaso,,
settlements,NA-3810-K19-005,Shimbirole,lower_shabelle,kurtunwaarey,,
settlements,NA-3805-Q07-004,Shimbiroole,gedo,baardheere,,
settlements,NA-3805-S13-002,Shimbiroole,bay,diinsoor,,
settlements,NC-3812-X21-001,Shinbiraaley,sool,xudun,,
settlements,NA-3806-Q29-009,Shinbirow,lower_shabelle,wanla_weyn,,
settlements,NA-3810-K23-002,Shingaani,lower_shabelle,marka,,
settlements,NB-3815-E05-004,Shiniile,hiraan,belet_weyne,,
settlements,NA-3801-T31-005,Shini-Maal,bay,baidoa,,
settlements,NA-3805-V08-001,Shiraaw,gedo,baardheere,,
settlements,NA-3805-V07-002,Shiraaw Gomorey,gedo,baardheere,,
settlements,NC-3909-X27-001,Shire,bari,qardho,,
settlements,NA-3806-B18-002,Shirfoole,bay,buur_hakaba,,
settlements,NA-3807-U05-016,Shirkada,lower_shabelle,afgooye,,
settlements,NA-3807-T06-001,Shirkada Gumar,lower_shabelle,afgooye,,
settlements,NA-3803-U12-003,Shirkadda,hiraan,jalalaqsi,,
settlements,NC-3809-D29-002,Shirwac-Lagu Baanay,awdal,borama,,
settlements,NA-3806-P30-021,Shishale,lower_shabelle,wanla_weyn,,
settlements,NA-3801-A30-001,Shishibow,bakool,waajid,,
settlements,NA-3807-L05-001,Shongole,lower_shabelle,afgooye,,
settlements,NA-3805-T12-002,Shongolou,bay,diinsoor,,
settlements,NA-3813-K16-006,Shongool Shawawila,middle_juba,jilib,,
settlements,NA-3802-W02-008,Shonqolow,bay,baidoa,,
settlements,NC-3808-Z20-001,Shoodhe,sanaag,ceel_afweyn,,
settlements,NC-3812-Q19-001,Shoodhe,sool,xudun,,
settlements,NC-3812-Q21-001,Shoodhe Satellite,sool,xudun,,
settlements,NA-3813-E15-002,Shoongole,middle_juba,buaale,,
settlements,NA-3805-N33-002,Showka,bay,buur_hakaba,,
settlements,NA-3806-B05-008,Showle,bay,baidoa,,
settlements,NA-3803-E12-002,Showligga,hiraan,bulo_burto,,
settlements,NA-3810-F27-010,Shufeeri,lower_shabelle,marka,,
settlements,NA-3807-W04-008,Shukurow,lower_shabelle,afgooye,,
settlements,NC-3816-K05-001,Shululux,togdheer,buuhoodle,,
settlements,NC-3808-E18-004,Shumox Shumox,sanaag,ceerigaabo,,
settlements,NA-3813-U17-008,Shungul Mafuula,lower_juba,jamaame,,
settlements,NA-3806-B15-018,Shuun-Qayli,bay,buur_hakaba,,
settlements,NA-3803-H29-001,Shuute,middle_shabelle,adan_yabaal,,
settlements,NC-3905-U15-001,Sibeeye,sanaag,laasqoray,,
settlements,NC-3815-P16-002,Sibidhley,togdheer,burco,,
settlements,NA-3810-J23-003,Sidow Cumar,lower_shabelle,marka,,
settlements,NA-3807-P16-001,Sigaale,middle_shabelle,balcad,,
settlements,NA-3810-D27-009,Sigaale-Bari,lower_shabelle,qoryooley,,
settlements,NA-3810-H24-007,Siiba,lower_shabelle,marka,,
settlements,NA-3803-L15-001,Siibooy,hiraan,bulo_burto,,
settlements,NA-3803-M15-002,Siiboy Bari,hiraan,jalalaqsi,,
settlements,NA-3807-E13-001,Siicow,middle_shabelle,jowhar,,
settlements,NA-3708-P33-001,Siidimo,gedo,baardheere,,
settlements,NA-3805-B31-006,Siidow,bay,baidoa,,
settlements,NA-3806-P30-018,Siidow Suleeymaan,lower_shabelle,wanla_weyn,,
settlements,NC-3913-G17-001,Siiga Dheer,nugaal,garowe,,
settlements,NA-3810-D27-012,Siigaale Degta,lower_shabelle,qoryooley,,
settlements,NB-3815-F05-002,Siigaalow,hiraan,belet_weyne,,
settlements,NC-3812-L18-001,Siigo-Dheer,sanaag,ceerigaabo,,
settlements,NA-3806-C07-001,Siigolay,bay,buur_hakaba,,
settlements,NA-3806-J30-008,Siigoole,lower_shabelle,wanla_weyn,,
settlements,NA-3810-E26-001,Siimow,lower_shabelle,qoryooley,,
settlements,NA-3810-F25-002,Siimow,lower_shabelle,qoryooley,,
settlements,NA-3807-Y05-002,Siinka Dheer,lower_shabelle,afgooye,,
settlements,NC-3811-A11-001,Siir,togdheer,sheikh,,
settlements,NC-3811-L10-001,Siir,togdheer,burco,,
settlements,NA-3810-H23-005,Siisab,lower_shabelle,qoryooley,,
settlements,NA-3806-B12-002,Silaata,bay,buur_hakaba,,
settlements,NA-3807-E12-002,Siley,middle_shabelle,jowhar,,
settlements,NB-3811-R30-001,Sina Dhaga,galgaduud,dhuusamarreeb,,
settlements,NA-3810-H26-001,Sinai,lower_shabelle,marka,,
settlements,NC-3812-N13-001,Sincaro,sanaag,ceel_afweyn,,
settlements,NA-3813-Z16-002,Sinjibaar,lower_juba,jamaame,,
settlements,NC-3812-L11-001,Sinnar,sanaag,ceel_afweyn,,
settlements,NA-3802-X01-005,Sinqo,bay,baidoa,,
settlements,NC-3913-M22-001,Sinujif,nugaal,garowe,,
settlements,NB-3901-G24-001,Sinujiif,nugaal,eyl,,
settlements,NA-3810-D27-011,Siqaale,lower_shabelle,qoryooley,,
settlements,NC-3903-F02-001,Sireis,bari,caluula,,
settlements,NB-3812-R28-001,Sirgo,mudug,hobyo,,
settlements,NC-3807-L06-001,Siyaara,woqooyi_galbeed,berbera,,
settlements,NA-3809-L11-002,Siyada,middle_juba,saakow,,
settlements,NA-3810-K26-001,Siyoweyne,lower_shabelle,marka,,
settlements,NC-3810-H18-003,Sobaad,woqooyi_galbeed,hargeysa,,
settlements,NC-3807-S29-001,Soddonley,sanaag,ceel_afweyn,,
settlements,NC-3807-W28-001,Sodonlay,sanaag,ceel_afweyn,,
settlements,NA-3806-L11-003,Sodori,bay,buur_hakaba,,
settlements,NA-3801-D30-003,Sofi Chirrey,bakool,waajid,,
settlements,NA-3803-G14-001,Soglow,hiraan,bulo_burto,,
settlements,NC-3809-B25-003,Sog-Sogley,awdal,borama,,
settlements,NA-3809-V13-003,Sojiido,middle_juba,buaale,,
settlements,NA-3810-P10-026,Sojilow,lower_shabelle,sablaale,,
settlements,NA-3716-X23-002,Solola,lower_juba,afmadow,,
settlements,NA-3807-K08-005,Soodhinreeb,lower_shabelle,afgooye,,
settlements,NA-3803-K15-002,Soogodo,hiraan,bulo_burto,,
settlements,NA-3807-F04-003,Soohane,lower_shabelle,wanla_weyn,,
settlements,NA-3810-P10-015,Soojalow,lower_shabelle,sablaale,,
settlements,NA-3806-E13-006,Sool,bay,buur_hakaba,,
settlements,NC-3815-R29-001,Sool Joogto,togdheer,buuhoodle,,
settlements,NC-3806-Y21-001,Sool Midgaan,woqooyi_galbeed,hargeysa,,
settlements,NC-3810-M07-004,Soolagudub,woqooyi_galbeed,hargeysa,,
settlements,NA-3813-A14-001,Soomba,middle_juba,buaale,,
settlements,NA-3805-D29-001,Soomow,bay,baidoa,,
settlements,NA-3806-R27-004,Soomow,lower_shabelle,wanla_weyn,,
settlements,NA-3809-E13-001,Soomow,middle_juba,saakow,,
settlements,NA-3810-D27-004,Sooni,lower_shabelle,qoryooley,,
settlements,NB-3813-Y28-002,Sooranta,bakool,rab_dhuure,,
settlements,NA-3813-Y07-001,Sooyaac,lower_juba,afmadow,,
settlements,NA-3803-G15-002,Sorogley,hiraan,bulo_burto,,
settlements,NA-3810-H25-006,Steval,lower_shabelle,marka,,
settlements,NB-3808-V28-002,Subagle,mudug,hobyo,,
settlements,NA-3801-G26-001,Subai,bakool,waajid,,
settlements,NB-3813-Z29-002,Suban,bakool,rab_dhuure,,
settlements,NC-3812-A16-001,Suf Dhere,sanaag,ceel_afweyn,,
settlements,NC-3812-S24-001,Sufur Wayne,sool,xudun,,
settlements,NA-3801-T33-001,Suge Weyne,bay,baidoa,,
settlements,NA-3801-T33-002,Suge Yarre,bay,baidoa,,
settlements,NA-3801-W29-001,Sugi Yari,bay,baidoa,,
settlements,NB-3815-L06-004,Sugow,hiraan,belet_weyne,,
settlements,NC-3905-A26-001,Sugure,bari,bossaso,,
settlements,NA-3809-P11-001,Sukeyla,middle_juba,buaale,,
settlements,NA-3810-C27-006,Suleymaan,lower_shabelle,qoryooley,,
settlements,NA-3810-C27-007,Suleyman,lower_shabelle,qoryooley,,
settlements,NB-3815-L17-001,Sulmo,hiraan,belet_weyne,,
settlements,NA-3801-J21-001,Sumbul,gedo,luuq,,
settlements,NA-3810-H26-002,Sunaay,lower_shabelle,marka,,
settlements,NA-3813-Z15-001,Sunguuni,lower_juba,jamaame,,
settlements,NA-3802-P02-001,Suntay,bay,baidoa,,
settlements,NB-3813-X01-002,Sur Gaduud,gedo,doolow,,
settlements,NC-3810-L25-001,Suradley,woqooyi_galbeed,hargeysa,,
settlements,NC-3907-E02-001,Surat,bari,iskushuban,,
settlements,NB-3808-P18-001,Surio,mudug,gaalkacyo,,
settlements,NA-3801-T11-003,Suriya,gedo,garbahaarey,,
settlements,NA-3806-M13-003,Surkun,bay,buur_hakaba,,
settlements,NA-3806-A01-001,Surma Daaraya,bay,baidoa,,
settlements,NA-3810-G25-020,Surriyo,lower_shabelle,marka,,
settlements,NA-3806-B14-005,Suruqli,bay,buur_hakaba,,
settlements,NA-3802-U09-001,Surweyn,bay,baidoa,,
settlements,NC-3811-S12-001,Suryo,togdheer,burco,,
settlements,NC-3810-X13-001,Sut,woqooyi_galbeed,hargeysa,,
settlements,NA-3805-M10-003,Suuban Gaduud,gedo,baardheere,,
settlements,NB-3901-F32-001,Suubanlaged,nugaal,eyl,,
settlements,NB-3815-U24-001,Suubo,hiraan,bulo_burto,,
settlements,NC-3914-H19-002,Suuj,bari,bandarbayla,,
settlements,NA-3801-E12-004,Suulale/Burje,gedo,luuq,,
settlements,NB-3804-G24-001,Suule,tbd,tbd,,
settlements,NC-3811-P02-001,Suulo Satellite,togdheer,owdweyne,,
settlements,NA-3801-B01-003,Suulow,gedo,doolow,,
settlements,NA-3802-N02-001,Suunteylli,bay,baidoa,,
settlements,NC-3811-B08-001,Suuqsade,togdheer,sheikh,,
settlements,NC-3811-K12-002,Suuryo Qansax,togdheer,burco,,
settlements,NA-3807-U05-018,T/Sabyo,lower_shabelle,afgooye,,
settlements,NA-3805-F18-001,Taag-Mooge,bay,qansax_dheere,,
settlements,NC-3815-L22-001,Taallo-Buur,togdheer,burco,,
settlements,NA-3806-Q30-018,Tabarigle,lower_shabelle,wanla_weyn,,
settlements,NA-3802-N02-004,Tabarow,bay,baidoa,,
settlements,NA-3806-N33-012,Tabeelaha,lower_shabelle,wanla_weyn,,
settlements,NA-3716-S21-001,Tabta,lower_juba,afmadow,,
settlements,NA-3813-G16-003,Tafanye,middle_juba,jilib,,
settlements,NA-3802-M09-002,Tagaal,bay,baidoa,,
settlements,NC-3906-A31-002,Tager,bari,iskushuban,,
settlements,NA-3807-W04-003,Tajalaq,lower_shabelle,afgooye,,
settlements,NA-3801-R33-002,Tajego,bay,baidoa,,
settlements,NA-3813-W16-002,Taka Wuungu,lower_juba,jamaame,,
settlements,NA-3809-B08-002,Takad,gedo,baardheere,,
settlements,NB-3811-V07-001,Takaraale,hiraan,belet_weyne,,
settlements,NC-3902-H30-001,Talamoge,bari,caluula,,
settlements,NA-3810-F24-006,Talcox,lower_shabelle,qoryooley,,
settlements,NC-3909-W10-001,Taleex,sool,taleex,,
settlements,NA-3801-Y26-002,Taliissa,bay,baidoa,,
settlements,NA-3813-F15-002,Tansaani,middle_juba,jilib,,
settlements,NB-3816-H25-001,Tarabi,mudug,xarardheere,,
settlements,NB-3812-R01-001,Taragadud,galgaduud,dhuusamarreeb,,
settlements,NA-3708-T30-001,Taraka,gedo,baardheere,,
settlements,NB-3816-Q06-002,Taranbi,galgaduud,ceel_buur,,
settlements,NA-3805-B32-002,Tarash,bay,baidoa,,
settlements,NA-3813-E15-004,Tarba,middle_juba,buaale,,
settlements,NA-3807-D08-006,Tarede,middle_shabelle,jowhar,,
settlements,NB-3804-X24-001,Taro-Casso,mudug,gaalkacyo,,
settlements,NA-3716-H25-001,Tarri,lower_juba,afmadow,,
settlements,NC-3905-D33-001,Tasjiic,bari,bossaso,,
settlements,NA-3810-W10-002,Tassin,lower_shabelle,baraawe,,
settlements,NA-3809-T12-003,Tateey,middle_juba,buaale,,
settlements,NC-3805-Z27-001,Taw Tawle,awdal,borama,,
settlements,NA-3801-J12-005,Tawakal,gedo,luuq,,
settlements,NA-3803-P25-001,Tawakal,middle_shabelle,cadale,,
settlements,NA-3805-R03-001,Tawakal,gedo,baardheere,,
settlements,NA-3806-Y31-004,Tawakal,lower_shabelle,afgooye,,
settlements,NA-3810-F25-010,Tawakal,lower_shabelle,qoryooley,,
settlements,NA-3810-V06-001,Tawakal,lower_shabelle,baraawe,,
settlements,NB-3815-C02-004,Tawakal,hiraan,belet_weyne,,
settlements,NB-3905-K20-001,Tawfiiq,mudug,hobyo,,
settlements,NC-3809-A27-002,Tawtawle,awdal,borama,,
settlements,NA-3810-J23-004,Taxliil,lower_shabelle,marka,,
settlements,NA-3807-H07-003,Taxsiile,lower_shabelle,afgooye,,
settlements,NA-3807-E16-006,Tayeega,middle_shabelle,jowhar,,
settlements,NA-3803-V11-004,Tayeegleey,middle_shabelle,jowhar,,
settlements,NB-3814-Z23-001,Tayeeglow,bakool,tayeeglow,,
settlements,NA-3803-V10-003,Tayeg Bakoy,middle_shabelle,jowhar,,
settlements,NC-3902-H22-001,Tayega,bari,caluula,,
settlements,NB-3815-V10-002,Tayeg-Barkoy,hiraan,bulo_burto,,
settlements,NC-3810-L04-001,Taysa,woqooyi_galbeed,gebiley,,
settlements,NB-3814-Q09-001,Ted,bakool,xudur,,
settlements,NC-3806-W08-002,Teeb,woqooyi_galbeed,gebiley,,
settlements,NB-3815-J18-001,Teedan,hiraan,belet_weyne,,
settlements,NA-3810-H25-004,Teesiyow,lower_shabelle,marka,,
settlements,NA-3801-X13-002,Teesow Wiin,gedo,garbahaarey,,
settlements,NA-3801-X13-001,Teesow Yereey,gedo,garbahaarey,,
settlements,NA-3704-K30-001,Tido,gedo,belet_xaawo,,
settlements,NA-3802-Y03-004,Tifow,bay,baidoa,,
settlements,NC-3810-H03-007,Tiin,woqooyi_galbeed,gebiley,,
